structure,Metric,Eigengene,raw_beta,std_beta,std_se,std_stat,p_value,p_fdr,r_squared
Medial_Lemniscus,qiv_RAS_060622_mean,Eigengene_10,-91012905401.08148,-0.40093567177832146,0.048880904402194496,-8.202296513980244,4.281217090979465e-15,5.02577658506285e-14,0.15819703960311968
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_1,283140063632.96875,1.2473060948858827,0.22392940346866938,5.5700862663191835,5.0093710096373885e-8,1.5112068967621174e-7,0.07975269544638867
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_2,-236949843640.9008,-1.043826085095003,0.18354339437378003,-5.687080641917768,2.686880441966506e-8,8.386794443132447e-8,0.08285762945558381
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_3,169031498995.787,0.7446279986658584,0.19028633793048325,3.913197378037151,1.0901392447384614e-4,1.874761758467418e-4,0.04101949049393362
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_4,240735363799.50406,1.0605022922892624,0.12205585630258058,8.688663734907086,1.3303882051740468e-16,2.3946987693132842e-15,0.1741502142641025
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_5,141766063493.79437,0.6245166182946313,0.09466490918978725,6.597129006299266,1.5095512892020759e-10,7.478510974028632e-10,0.10839281304765845
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_6,-29120495643.673218,-0.1282834058748218,0.1258762044817429,-1.019123561939207,0.3088325170711868,0.3362289500371792,0.002892760826753788
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_7,70842444217.35788,0.31207951045552573,0.05376984067850169,5.803988007357099,1.4273825153392513e-8,4.728751891307949e-8,0.08600320916437126
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_8,200628627329.4992,0.8838216198222743,0.10574744260522076,8.357853372603829,1.430449119148209e-15,1.8391488674762687e-14,0.16326541263013578
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_9,14844766583.18648,0.06539508255662733,0.03875547286264948,1.6873767167901526,0.09240194981364017,0.11014801964539889,0.007890430817513762
Ventral_Spinocerebellar_Tract,qiv_RAS_060622_mean,Eigengene_10,-73640039952.49736,-0.32440365196589044,0.05311808190380277,-6.107216984103225,2.6421235514989e-9,1.011877104829366e-8,0.09435436031143038
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_1,57631011722.58335,0.2538796920989604,0.09899077867384892,2.5646802207247363,0.010734154457598169,0.014711785297215762,0.01804165947604681
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_2,-92812995179.04208,-0.40886553844072027,0.07912023599211715,-5.167648115729281,3.9476168433214633e-7,1.0185437683881664e-6,0.0694158269671693
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_3,-18776617865.75039,-0.08271591665548608,0.08304071733280054,-0.9960886576158445,0.3198798483091698,0.3461625612964964,0.0027638278331535613
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_4,28300180744.852837,0.12466970402035649,0.057098526943057,2.1834136657270795,0.029654156364649163,0.03867933438867282,0.013141469196076597
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_5,50417232376.18789,0.22210110580329315,0.04126633750982759,5.382137577641818,1.3338694889222072e-7,3.656292000091329e-7,0.0748574803394637
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_6,37068907948.28214,0.16329824264852763,0.053251495592230226,3.0665475369738537,0.0023301371589655308,0.0034099568179983375,0.02559504284632385
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_7,15330415573.543959,0.06753449348235697,0.023802746459792988,2.8372563475578154,0.004809372942047108,0.006816434091090389,0.021991594217065022
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_8,18480643062.88209,0.08141207017465459,0.04928520679508545,1.651856114008894,0.099440678816615,0.11775869859862302,0.007564214217808727
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_9,2991168935.050592,0.013176882125583817,0.016636516748522154,0.7920457343785223,0.42885851123773244,0.45319686119055874,0.0017492711279772058
Middle_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_10,-3968683979.667898,-0.0174830917709073,0.02386862568464449,-0.7324716555488477,0.46436001057429177,0.4878490383465322,0.0014964019120680381
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_1,276563265541.455,1.2183335777538242,0.22346039220473096,5.452123151370851,9.29137945406505e-8,2.66880048148677e-7,0.07666670259917727
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_2,-246439756215.14935,-1.0856316340587122,0.18210862865714839,-5.96145082231444,5.993802607658893e-9,2.118854153110204e-8,0.09030592979882593
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_3,149563485834.2721,0.6588663047532931,0.19042437665508044,3.4599892951032793,6.05391671778644e-4,9.247798855275156e-4,0.03235796563637657
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_4,260123541469.57022,1.1459122899643153,0.11931350135843946,9.604213076622287,1.389339463439683e-19,5.771102386595606e-18,0.20487011956037277
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_5,157485737021.1318,0.6937658949553946,0.09290282350067339,7.467651345928857,6.28705463619568e-13,4.587850680467118e-12,0.13477627774887294
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_6,-37750641101.6451,-0.16630145563917748,0.1252762996215876,-1.3274773931023776,0.1851966935484278,0.20921802200031592,0.00489822512667571
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_7,82116626442.45299,0.36174523428062483,0.05266830713911092,6.868366460405876,2.8845437937004858e-11,1.5422313352458045e-10,0.11642998940892216
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_8,197745138921.50507,0.8711190986047723,0.10556697342744503,8.25181465682051,3.024445656146485e-15,3.667993073318439e-14,0.1598067412569591
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_9,8909700435.952576,0.03924956261851013,0.03870730247402602,1.0140092465717028,0.3112631541237789,0.33819336665360283,0.0028638828645898198
Superior_Cerebellar_Peduncle,qiv_RAS_060622_mean,Eigengene_10,-82768213983.23062,-0.3646156479569355,0.05216062902341981,-6.990246375158269,1.3496679043619356e-11,7.836781380166078e-11,0.12009811412134248
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_1,303307877064.36395,1.3361505921665962,0.26825606605553015,4.98087745717559,9.866612815056783e-7,2.3679870756136278e-6,0.06480811881248638
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_2,-249648022720.09717,-1.0997648878070256,0.22020939330565625,-4.994177910841995,9.25178626375967e-7,2.2303413314420633e-6,0.06513212231751596
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_3,190341064888.96338,0.8385022144051973,0.2266176932603495,3.7000739101244178,2.4941169357199975e-4,4.068952100570389e-4,0.03683318570536391
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_4,271810235270.8348,1.1973952352612258,0.1465233102959006,8.17204602355156,5.2901923791491674e-15,5.951466426542814e-14,0.15721542662702753
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_5,150846537507.55423,0.6645184832249772,0.11384147398608926,5.837226627144491,1.1902667920456503e-8,4.0171504231540696e-8,0.0869052345822907
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_6,-59932448045.74533,-0.2640181215251547,0.14914911693360025,-1.7701621501566986,0.07755118736643776,0.0936859981607973,0.008676775383937373
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_7,91162634458.65941,0.40159526746994506,0.06337567011651461,6.336741950524894,7.055894698846269e-10,2.9536303390519267e-9,0.1008510989182436
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_8,239163814292.30896,1.0535792053421602,0.12558663223699484,8.389262348829837,1.1445611579481536e-15,1.5451575632300074e-14,0.16429284351849666
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_9,16126425422.181585,0.07104112522869235,0.04608471963314061,1.5415331978629419,0.12407049340695128,0.14501745982630668,0.006594008645685619
Cerebellar_White_Matter,qiv_RAS_060622_mean,Eigengene_10,-92484284026.29651,-0.4074174797696282,0.06273661094309775,-6.494094495145057,2.7942016227036195e-10,1.3007490312585815e-9,0.10538750880766816
Postsubiculum,qiv_RAS_060622_mean,Eigengene_1,189180167229.75195,0.8333881563404553,0.14958907753380493,5.571183204549956,4.980433407455992e-8,1.5112068967621174e-7,0.07978160419481004
Postsubiculum,qiv_RAS_060622_mean,Eigengene_2,-116446692652.59138,-0.5129781621549646,0.1251277463004502,-4.099635591000163,5.124233281392468e-5,9.254468133618504e-5,0.04484177574547928
Postsubiculum,qiv_RAS_060622_mean,Eigengene_3,128481961909.0032,0.5659966735747224,0.1263132342488983,4.480897642597249,1.001552726862273e-5,2.0642689790291123e-5,0.0531065550519597
Postsubiculum,qiv_RAS_060622_mean,Eigengene_4,127962119189.49654,0.563706630321558,0.08463214742468783,6.660667931452258,1.0289321475801982e-10,5.192741679376702e-10,0.11025947267102464
Postsubiculum,qiv_RAS_060622_mean,Eigengene_5,69324127953.24062,0.30539092987848443,0.06499869222308752,4.698416528602243,3.7442485911529964e-6,8.354934872820737e-6,0.05808093410479643
Postsubiculum,qiv_RAS_060622_mean,Eigengene_6,-18182117199.154194,-0.08009698560297117,0.08410442615619522,-0.9523516093459624,0.34156123031723384,0.3666860126666128,0.0025270436479884082
Postsubiculum,qiv_RAS_060622_mean,Eigengene_7,34073598987.737995,0.15010312262695374,0.0367247125818373,4.08725111986824,5.392537242303451e-5,9.5788490488285e-5,0.044583322877091304
Postsubiculum,qiv_RAS_060622_mean,Eigengene_8,118993785253.41508,0.5241987717871083,0.07208690748087086,7.27176112980309,2.2514055271435447e-12,1.5009370180956965e-11,0.12869621713256194
Postsubiculum,qiv_RAS_060622_mean,Eigengene_9,14198942416.322271,0.06255005805102255,0.025781458331570323,2.4261644646543425,0.015752712735208868,0.021426863670057403,0.01617613641947095
Postsubiculum,qiv_RAS_060622_mean,Eigengene_10,-41379145310.33331,-0.18228596647365283,0.036021008275353754,-5.0605459203199565,6.697350240555551e-7,1.6666217188479252e-6,0.06675838331762327
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_1,-1.0619604789908654,-0.5028687198697921,0.11124778138230994,-4.520258414337742,8.405623492232883e-6,1.3966266725556175e-5,0.05399304600657725
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_2,0.9253903825420646,0.4381988654520801,0.09100810980057841,4.81494304641953,2.1763400704441753e-6,3.8914690001319696e-6,0.06082022386342909
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_3,-0.6009818769534322,-0.284582141338912,0.09401570654973838,-3.0269638104390113,0.0026491387006201436,0.0033818791922810344,0.024954916862183686
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_4,-1.007442004615653,-0.4770526598932773,0.06078890351814875,-7.847693119696615,4.9506709499519506e-14,4.4556038549567553e-13,0.14677859874091403
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_5,-0.5547809580969113,-0.2627046822603373,0.04712030761743518,-5.575190306336897,4.876101037042297e-8,1.1398677748930045e-7,0.07988724042733655
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_6,0.20910586840432105,0.09901762112810908,0.06154512636728175,1.6088620979864983,0.10852794477246376,0.12740236995028356,0.007178370083288344
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_7,-0.21272576542473737,-0.10073174610425359,0.02703912595942342,-3.7254068883520075,2.2649284557970436e-4,3.080759108640815e-4,0.037320389976147776
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_8,-0.6564821688830358,-0.3108631200638085,0.054209963484080186,-5.734427770922582,2.0821730466792908e-8,5.405641563494313e-8,0.08412646797120875
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_9,-0.09948982496400668,-0.04711128324404452,0.018901786279316723,-2.4924249247065093,0.01313886441601497,0.016499969266623452,0.01705649155142175
Primary_Auditory_Cortex,rtop_RAS_060622_mean,Eigengene_10,0.22781963862269747,0.10787912761523752,0.0267485372622643,4.03308512003865,6.731140989414504e-5,9.7448153734151e-5,0.043460494243781955
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_1,-1.0461458585421672,-0.4953800438808153,0.10988692110602445,-4.508089214756027,8.874763378951503e-6,1.4566480925938636e-5,0.053718318577613736
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_2,0.76147170785526,0.36057867549846373,0.09076744543644209,3.972555069327703,8.599130446523705e-5,1.2155838851106809e-4,0.04222040605975129
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_3,-0.6841000119090518,-0.3239409601932789,0.09246111172455303,-3.5035373699411885,5.173035685672892e-4,6.813266512837468e-4,0.033150446536155405
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_4,-0.9532921502977518,-0.45141115207760235,0.06045869137319718,-7.466439346018064,6.337334802585052e-13,4.279740282881467e-12,0.1347384270257844
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_5,-0.5257313833667647,-0.2489488761391967,0.04669714465111677,-5.33113701060613,1.7319536842469744e-7,3.625019339121575e-7,0.07354936771183941
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_6,0.15746619981218807,0.07456475818908033,0.06087535673493473,1.224875913479282,0.22142729619938595,0.24452094058827897,0.004173350942313699
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_7,-0.20892877053451148,-0.0989337602115823,0.026710207868342797,-3.703968186965687,2.457518272445411e-4,3.334321274172166e-4,0.0369078962680726
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_8,-0.6432412251211778,-0.30459315374103063,0.05357769555568582,-5.685073808828762,2.7159760280953297e-8,6.789940070238324e-8,0.08280400413720564
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_9,-0.06185034765259131,-0.029287912086064974,0.01876539235852397,-1.560740725613513,0.1194684672854946,0.13994137165762924,0.0067582378284403765
Frontal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_10,0.2799512100507496,0.1325649206437471,0.02608648337563118,5.081747460356549,6.036203355704721e-7,1.1682974236847848e-6,0.06728121918069718
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_1,-1.230250692100732,-0.5825589585438279,0.1036639681282179,-5.619686078612036,3.8514776652738153e-8,9.320552734232435e-8,0.08106371211360729
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_2,0.91941387392062,0.43536881734839517,0.08575298547660053,5.077010612851427,6.178199828110856e-7,1.1915099668499509e-6,0.06716426846349349
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_3,-0.7547772177996065,-0.3574086426101696,0.08801368438695246,-4.060830370863936,6.010279920720595e-5,8.771759884294923e-5,0.04403409485963626
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_4,-0.9803912106276389,-0.4642433337334698,0.057178578605786956,-8.119182831286478,7.647832857543424e-15,8.241688467248568e-14,0.15550328871673783
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_5,-0.5762534798321229,-0.2728725366494398,0.044148013304476895,-6.180856537473425,1.7367516941567694e-9,5.683914635422155e-9,0.09642276494262152
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_6,0.136761035650199,0.06476026960139895,0.05829774891170245,1.1108536917863605,0.2673768456433527,0.28992670009520166,0.0034350755734558853
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_7,-0.23617736123067498,-0.11183674878104029,0.02537579656308899,-4.407221207933046,1.3857037040026426e-5,2.1815743444939563e-5,0.05146365738301503
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_8,-0.782191038044949,-0.37038987210621976,0.04984936789908548,-7.430181920381278,8.03923992285039e-13,5.294133607730744e-12,0.13360742377368912
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_9,-0.08312374479482688,-0.03936147527399366,0.017904726412762594,-2.1983846257453323,0.02856115675608471,0.035292962581889575,0.013319891966273048
Medial_Parietal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_10,0.30287635540121577,0.14342063394314614,0.02472170801402691,5.8014047355373,1.4476295961884618e-8,3.891922311466047e-8,0.08593324599000139
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_1,-1.47182231448769,-0.6969500445680775,0.10294097063589784,-6.7703853991545255,5.2744574992581775e-11,2.2969411690317867e-10,0.11350617081089108
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_2,1.0246642707087996,0.4852078964344212,0.0860251157672541,5.640305067966186,3.450951685828005e-8,8.470517774305103e-8,0.08161102347145077
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_3,-0.8690359959955762,-0.41151344844992443,0.08837415241061762,-4.6564910352733815,4.539439751606671e-6,7.757270461606336e-6,0.05710793997102717
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_4,-0.9462857186076786,-0.44809340588596036,0.05827901329382371,-7.6887610232318115,1.448224564155584e-13,1.1710620062505689e-12,0.1417277155873223
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_5,-0.6236586453981948,-0.2953202410556137,0.04428632666092714,-6.668429362333371,9.816852109923943e-11,3.985789578465361e-10,0.110488177114983
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_6,0.03856429212132555,0.018261297473292002,0.059034545960973524,0.3093323947195961,0.7572486473279998,0.7643257374899436,2.672093912944547e-4
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_7,-0.16089057572726864,-0.07618629831871669,0.02603300143268241,-2.926527642835325,0.003646555981350242,0.004644198655493233,0.023364408031663137
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_8,-0.704031982889427,-0.3333793196517269,0.05119915507949881,-6.511422290740473,2.520609673466048e-10,9.65339874944444e-10,0.1058910248543156
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_9,-0.09177193298496965,-0.04345664021695136,0.018078736891401843,-2.40374316402708,0.016735892624409214,0.020823460869080587,0.01588326258661702
Primary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_10,0.2798258809618826,0.13250557372855734,0.025187507248521823,5.260765681222134,2.475319648572012e-7,5.121350997045542e-7,0.07175888639655414
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_1,-1.143719213264777,-0.5415838235444277,0.10759173520564523,-5.0336935500600735,7.635826875067557e-7,1.4512463052264194e-6,0.06609849813756163
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_2,0.8582022182210823,0.4063833442053768,0.0888500772620617,4.573809688502087,6.609392125867131e-6,1.1043127679627393e-5,0.055208882332182165
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_3,-0.6829520230500066,-0.32339735457010005,0.09108731055135748,-3.5504106182579616,4.359773615453251e-4,5.813031487271001e-4,0.03401303658569444
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_4,-0.9559244066710961,-0.4526576009041105,0.059423600370951075,-7.617471813865217,2.3324634336137253e-13,1.7739862734526925e-12,0.1394766048604236
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_5,-0.556773523490242,-0.2636482190759007,0.04574047744868085,-5.764002340633728,1.7741390539782176e-8,4.6281888364649154e-8,0.08492256739831978
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_6,0.1443287298483493,0.06834378967496069,0.060014618826776105,1.1387856994014338,0.25555399674703244,0.279350522759914,0.003609363485910452
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_7,-0.2202557731815093,-0.10429742056782298,0.026252290047237805,-3.9728884748779043,8.587609053495357e-5,1.2155838851106809e-4,0.04222719396898883
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_8,-0.68635910048636,-0.3250107033743266,0.05239333123559099,-6.203283809401024,1.5272602368764897e-9,5.090867456254966e-9,0.09705573841643715
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_9,-0.07096581285704495,-0.03360434608626185,0.018472457153503923,-1.8191595090471036,0.06972233228688446,0.08404031123865537,0.009159301852734029
Secondary_Somatosensory_Cortex,rtop_RAS_060622_mean,Eigengene_10,0.2830804670845795,0.1340467135257582,0.025661520727734862,5.223646523055864,2.9838696334369744e-7,6.103369704757448e-7,0.0708212828685895
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_1,-0.9210992936203957,-0.43616691187605333,0.1208717616875155,-3.60850959551377,3.5178536667225004e-4,4.737259301820824e-4,0.035095936660244076
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_2,0.7667010210705538,0.3630549051646296,0.09918969736354749,3.6602078120469534,2.8994942891574267e-4,3.924127609385991e-4,0.03607222690120908
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_3,-0.5634477952310092,-0.26680867801268965,0.10145459047311105,-2.629833472970384,0.00891127268034682,0.011295979453960759,0.018952371611240745
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_4,-0.9707176648673516,-0.459662632596929,0.06650125460282458,-6.912089634131584,2.1990311575249682e-11,1.014937457319216e-10,0.11774197428365693
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_5,-0.5041366166642199,-0.23872313525483363,0.051319529761877314,-4.651701532779223,4.640002715142353e-6,7.879249893637957e-6,0.056997214460666024
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_6,0.2288037898146395,0.10834515140787336,0.06620307105951304,1.636557786125614,0.10260164821707586,0.12123608323243099,0.007425789764758696
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_7,-0.2579345900693672,-0.12213942014261923,0.028936360630225387,-4.220966890184486,3.087405775280257e-5,4.6311086629203855e-5,0.04740760071213864
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_8,-0.691631915715207,-0.327507532490566,0.05842968947762849,-5.605156135836761,4.1605497488655713e-08,9.810903337936283e-8,0.08067884236237358
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_9,-0.06549410723105356,-0.03101333666728468,0.02044494334051197,-1.5169196681426491,0.13016946732558407,0.1518175212868583,0.006386451856703228
Temporal_Association_Cortex,rtop_RAS_060622_mean,Eigengene_10,0.28886993552552903,0.1367881927438864,0.02852101711739117,4.796048898988161,2.37821278626044e-6,4.238399025018606e-6,0.06037259622603087
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_1,-0.9893490427461139,-0.468485123950101,0.10382947508012838,-4.51206291458718,8.718875424592264e-6,1.4398142902996399e-5,0.05380796348335056
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_2,0.6413393006123644,0.3036925379818229,0.08615566664299365,3.524928188882162,4.785711354547276e-4,6.334029733959629e-4,0.033542862263628834
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_3,-0.6992674566488305,-0.3311231799376856,0.0871131041556057,-3.801071987358149,1.6929038283755712e-4,2.3320613962316542e-4,0.03879237504830144
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_4,-0.8678499529828816,-0.41095182309445827,0.057447082390492454,-7.153571704495669,4.804658381785303e-12,2.674758274395942e-11,0.12506571688818865
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_5,-0.45427995127281773,-0.2151145754276593,0.04441099229815597,-4.843723688574085,1.9002476413701938e-6,3.4318853723742628e-6,0.061504632529060486
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_6,0.15279827906737134,0.07235436394575734,0.05751578964421079,1.2579913167034145,0.2092147821146045,0.23294016977708545,0.004401053909419939
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_7,-0.19125478187858436,-0.09056462009174954,0.02526874121308682,-3.5840574458392735,3.851654629753835e-4,5.17386442802754e-4,0.03463833022456378
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_8,-0.6538113376771469,-0.30959840494863733,0.05026638447632552,-6.159154038509615,1.966128253803621e-9,6.277884509723777e-9,0.09581158869659546
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_9,-0.05157159227590881,-0.02442062685240114,0.01774514966611821,-1.3761860176941074,0.1696242561205322,0.1928359964317629,0.005262350983665528
Ventral_Orbital_Cortex,rtop_RAS_060622_mean,Eigengene_10,0.2897712178502263,0.13721497575307376,0.024471259374565693,5.607188974331608,4.1158985879640443e-8,9.74818086623063e-8,0.08073264770457766
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_1,-0.9555623496505596,-0.4524861565292561,0.09853625910843977,-4.592077684127345,6.085782363738554e-6,1.020597042366093e-5,0.055626195532421936
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_2,0.9251533893850782,0.43808664240062917,0.07996572982215623,5.478429864579912,8.102884390299472e-8,1.8307772262601316e-7,0.07735096193159756
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_3,-0.43243329780991474,-0.2047695589438351,0.08370826139651849,-2.44622878946034,0.014916509711907954,0.018645637139884944,0.01644037845124321
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_4,-0.8361949233120973,-0.39596225939326346,0.05445837049986315,-7.270916403829205,2.263707129546385e-12,1.3890930113125546e-11,0.12867016583377866
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_5,-0.5452537148659481,-0.25819325956408457,0.04135469083632814,-6.2433850753703135,1.2125864236824443e-9,4.1182180426950945e-9,0.09819102025567453
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_6,0.08349271997683061,0.039536195596558764,0.05471690392942638,0.7225590769454422,0.470422559855064,0.48851573523410496,0.0014562327730422951
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_7,-0.24596244207852003,-0.11647026497785233,0.02364223954427722,-4.926363458915415,1.2825343670484825e-6,2.355675368048233e-6,0.06348684647479398
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_8,-0.5756073659430014,-0.27256658320697186,0.04810525727788699,-5.666045638888313,3.0075532419492174e-8,7.449902525929253e-8,0.08229617527472034
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_9,-0.0518990122743188,-0.02457566960466712,0.01685125356381399,-1.4583882149539529,0.14561030105924674,0.16694174643735296,0.005905963170329066
Posterolateral_Cortical_Amygdaloid_Area,rtop_RAS_060622_mean,Eigengene_10,0.2236238196033325,0.10589228706814097,0.023590577949050902,4.4887534038733135,9.672259739593374e-6,1.5591105251881856e-5,0.05328299709814703
Hippocampus,rtop_RAS_060622_mean,Eigengene_1,-1.0712929313845372,-0.5072879035223792,0.11255614259436314,-4.506976623662158,8.918887280761652e-6,1.4594542823064523e-5,0.053693230127358785
Hippocampus,rtop_RAS_060622_mean,Eigengene_2,0.8159898391652992,0.38639457302378566,0.09277710495437334,4.164762127615535,3.909964303560129e-5,5.816475823477877e-5,0.04621143833927743
